Brand,Name,Price,Original Price,Discount,Product Link,Primary Image,Hover Image,SKU,Quality,Description,Details,Condition,Primary Image Local Path,Hover Image Local Path
COACH,CM273 Signature Payton Mini Shoulder Oxblood Multi,IDR 3.000.000,IDR 3.500.000,14%,https://www.banananina.co.id/bags/shoulder-bags/cm273-signature-payton-mini-shoulder-oxblood-multi-128650.html,https://media.banananina.id/catalog/product/0/0/00990167_d29.jpg?v=5bd2565a464b19d65efba74c8e6f51ba&updated=2024-11-20 06:57:07,https://media.banananina.id/catalog/product/0/0/00990167_m.jpg?v=5bd2565a464b19d65efba74c8e6f51ba&updated=2024-11-20 06:57:07,cm273-signature-payton-mini-shoulder-oxblood-multi-128650,BRAND NEW,"Signature coated canvas and smooth leather with fabric lining interior. It features an open zip closure, gold tone hardware, and 1 slip pocket.",Made in Vietnam | Style number : CM273 | Open zip closure | Gold tone hardware | Metal logo lettering at buttom | Handle with 6 inc drop,Brand new | Completeness: Care card,images\shoulder\primary\CM273 Signature Payton Mini Shoulder Oxblood Multi_primary.jpg,images\shoulder\hover\CM273 Signature Payton Mini Shoulder Oxblood Multi_hover.jpg
COACH,C7332 Signature Kristy Snake Shoulder Bag Light Khaki Ivory Multi,IDR 5.250.000,,No discount,https://www.banananina.co.id/c7332-signature-kristy-snake-shoulder-bag-light-khaki-ivory-multi.html,https://media.banananina.id/catalog/product/0/0/00958822_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00958822_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,c7332-signature-kristy-snake-shoulder-bag-light-khaki-ivory-multi,BRAND NEW,"Signature coated canvas, refined leather and snake-embossed leather. Inside zip, cell phone and multifunction pockets. Center zip compartment Snap closure, fabric lining. Handles with 9 1/2 inc drop. Outside zip pocket.",Made In Cambodia | Style Number : C7332 | Open Button Magnetic Snap Closure | Gold Tone Hardware | 12 1/2 (L) x 10 3/4 (H) x 5 3/4 (W) inc,New With Tag,images\shoulder\primary\C7332 Signature Kristy Snake Shoulder Bag Light Khaki Ivory Multi_primary.jpg,images\shoulder\hover\C7332 Signature Kristy Snake Shoulder Bag Light Khaki Ivory Multi_hover.jpg
COACH,CA205 Ellis Nylon Shoulder Bag Wine Multi,IDR 3.950.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/ca205-ellis-nylon-shoulder-bag-wine-multi.html,https://media.banananina.id/catalog/product/0/0/00882839_d4.jpg?v=e031dbbfd15c7782f66d6f7e141b5e87&updated=2024-08-12 04:08:01,https://media.banananina.id/catalog/product/0/0/00882839_m4.jpg?v=e031dbbfd15c7782f66d6f7e141b5e87&updated=2024-08-12 04:08:01,ca205-ellis-nylon-shoulder-bag-wine-multi,BRAND NEW,"Crafted of nylon, the bag features zip closure. that opens to fabric lining with a slip pocket, a zip pocket, and an optional long strap",Made in Philippines | Serial number CA205 | Gold tone hardware | Fabric lining | Adjustable and removable long strap | Removable shoulder strap | 1 zip pocket | Removable Pochette,Brand new | Completeness: Care card,images\shoulder\primary\CA205 Ellis Nylon Shoulder Bag Wine Multi_primary.jpg,images\shoulder\hover\CA205 Ellis Nylon Shoulder Bag Wine Multi_hover.jpg
MICHAEL KORS,Dover Large Leather Half Moon Shoulder Bag Luggage,IDR 2.540.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/dover-large-leather-half-moon-shoulder-bag-luggage.html,https://media.banananina.id/catalog/product/0/1/01058570_d.jpg?v=364953c693ab93519430c0f6bbd98969&updated=2024-11-15 10:41:30,https://media.banananina.id/catalog/product/0/1/01058570_s.jpg?v=364953c693ab93519430c0f6bbd98969&updated=2024-11-15 10:41:30,dover-large-leather-half-moon-shoulder-bag-luggage,BRAND NEW,"Made of pebbled leather. The bag features a bag closure that opens to polyester lining with one zip pocket, exterior one slip pocket at front.",Made In Bangladesh | Serial Number : 35R4G4DL9L | Gold-Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | One Slip Pocket at Front | Shoulder Handle Drop 17 cm,New With Tag,images\shoulder\primary\Dover Large Leather Half Moon Shoulder Bag Luggage_primary.jpg,images\shoulder\hover\Dover Large Leather Half Moon Shoulder Bag Luggage_hover.jpg
COACH,CM273 Signature Payton Mini Shoulder Oxblood Multi,IDR 3.000.000,IDR 3.500.000,14%,https://www.banananina.co.id/bags/shoulder-bags/cm273-signature-payton-mini-shoulder-oxblood-multi-128650.html,https://media.banananina.id/catalog/product/0/0/00990167_d29.jpg?v=5bd2565a464b19d65efba74c8e6f51ba&updated=2024-11-20 06:57:07,https://media.banananina.id/catalog/product/0/0/00990167_m.jpg?v=5bd2565a464b19d65efba74c8e6f51ba&updated=2024-11-20 06:57:07,cm273-signature-payton-mini-shoulder-oxblood-multi-128650,BRAND NEW,"Signature coated canvas and smooth leather with fabric lining interior. It features an open zip closure, gold tone hardware, and 1 slip pocket.",Made in Vietnam | Style number : CM273 | Open zip closure | Gold tone hardware | Metal logo lettering at buttom | Handle with 6 inc drop,Brand new | Completeness: Care card,images\shoulder\primary\CM273 Signature Payton Mini Shoulder Oxblood Multi_primary.jpg,images\shoulder\hover\CM273 Signature Payton Mini Shoulder Oxblood Multi_hover.jpg
COACH,C6831 Signature Blocked Kristy Shoulder Bag Khaki Brown Multi,IDR 4.350.000,,No discount,https://www.banananina.co.id/c6831-signature-blocked-kristy-shoulder-bag-khaki-brown-multi-128420.html,https://media.banananina.id/catalog/product/0/0/00783990_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00783990_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,c6831-signature-blocked-kristy-shoulder-bag-khaki-brown-multi-128420,BRAND NEW,"Signature coated canvas and smooth leather. Inside zip, cell phone, and multifunction pockets. Center zip compartment. Snap closure, fabric lining. Handles with 9 1/2 inc drop. Outside zip pocket. 12 1/2 (L) x 10 3/4 (H) x 5 3/4 (W) inc.",Made In Cambodia | Style Number: C6831 | Open Button Magnetic Snap Closure | Gold-Tone Hardware | 1 Zip Pocket | 2 Slip Pocket | 1 Center Multifunction Zip Pocket | 1 Front Eksterior Zip Pocket,Brand new | Completeness: Care card,images\shoulder\primary\C6831 Signature Blocked Kristy Shoulder Bag Khaki Brown Multi_primary.jpg,images\shoulder\hover\C6831 Signature Blocked Kristy Shoulder Bag Khaki Brown Multi_hover.jpg
MICHAEL KORS,Signature Cora Large Zip Pouchette Brown,IDR 3.650.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/signature-cora-large-zip-pouchette-brown.html,https://media.banananina.id/catalog/product/0/1/01001051_d.jpg?v=ab5e3421a694137b39e44481239f672b&updated=2024-10-02 11:16:54,https://media.banananina.id/catalog/product/0/1/01001051_m.jpg?v=ab5e3421a694137b39e44481239f672b&updated=2024-10-02 11:16:54,signature-cora-large-zip-pouchette-brown,BRAND NEW,Made of coated canvas and leather. The bag features a zip closure that opens to polyester lining with two slip pocket.,Made In Cambodia | Serial Number : 35S2G4CW3B | Gold-Tone Hardware | Zip Closure | Polyester Lining | Two Slip Pockets | Removable Chain Strap | Adjustable and Removable Long Strap | Michael Kors Metal Logo,New With Tag | Completeness: Long Strap,images\shoulder\primary\Signature Cora Large Zip Pouchette Brown_primary.jpg,images\shoulder\hover\Signature Cora Large Zip Pouchette Brown_hover.jpg
KATE SPADE,Carey Smooth Quilted Small Flap Shoulder Bag Black,IDR 3.500.000,,No discount,https://www.banananina.co.id/bags/shoulder-bags/carey-smooth-quilted-small-flap-shoulder-bag-black.html,https://media.banananina.id/catalog/product/0/0/00926020_d11.jpg?v=5867efb19e4218b80e2a345f8ca660d4&updated=2024-10-15 04:47:38,https://media.banananina.id/catalog/product/0/0/00926020_m11.jpg?v=5867efb19e4218b80e2a345f8ca660d4&updated=2024-10-15 04:47:38,carey-smooth-quilted-small-flap-shoulder-bag-black,BRAND NEW,"Made of quilted smooth leather with signature two way spade jacquard lining. It features an open push lock closure, gold tone hardware, 1 zip pocket, 1 front slip pocket, and 1 rear eksterior slip pocket.",Made In Vietnam | Style Number : KA767 | Gold-Tone Hardware | Flap with push lock closure | Interior zip pocket | Slip pocket front under flap | Exterior back pocket | Chain Crossbody Shoulder Strap Drop: 20.5 inc,Brand new,images\shoulder\primary\Carey Smooth Quilted Small Flap Shoulder Bag Black_primary.jpg,images\shoulder\hover\Carey Smooth Quilted Small Flap Shoulder Bag Black_hover.jpg
KATE SPADE,Leila Leather Shoulder Bag Black,IDR 3.950.000,,No discount,https://www.banananina.co.id/leila-leather-shoulder-bag-black-128316.html,https://media.banananina.id/catalog/product/0/1/01009204_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01009204_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,leila-leather-shoulder-bag-black-128316,BRAND NEW,"Made of pebble leather. The bag features a zip closure that opens to polyester lining with one zip pocket, two slip pockets, adjustable and removable long strap.",Made In Vietnam | Serial Number : KB694 | Gold-Tone Hardware | Zip Closure | Polyester Lining | One Zip Pocket | Two Slip Pockets | Adjustable/Removable Strap | Handle Drop 23 cm,Brand new,images\shoulder\primary\Leila Leather Shoulder Bag Black_primary.jpg,images\shoulder\hover\Leila Leather Shoulder Bag Black_hover.jpg
COACH,CN011 Payton Leather Mini Shoulder Black,IDR 3.850.000,,No discount,https://www.banananina.co.id/cn011-payton-leather-mini-shoulder-black-128315.html,https://media.banananina.id/catalog/product/0/0/00990181_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/0/00990181_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cn011-payton-leather-mini-shoulder-black-128315,BRAND NEW,"Crafted from refined pebble leather with fabric lining. It features an open zip closure, silver tone hardware, and 1 slip pocket.",Made in Vietnam | Creed Number CN011 | Silver-tone hardware | Handle with 6 inc drop,Brand new | Completeness: Care card,images\shoulder\primary\CN011 Payton Leather Mini Shoulder Black_primary.jpg,images\shoulder\hover\CN011 Payton Leather Mini Shoulder Black_hover.jpg
POPMART,Crybaby × Powerpuff Girls Series Shoulder Bag,IDR 700.000,IDR 850.000,18%,https://www.banananina.co.id/crybaby-powerpuff-girls-series-shoulder-bag.html,https://media.banananina.id/catalog/product/0/1/01091471_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01091471_b.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,crybaby-powerpuff-girls-series-shoulder-bag,BRAND NEW,"Made of polyester/PU material. The bag features an open rear zip closure, pink matte tone hardware, and adjustable shoulder wear.",Made in China | Material: Polyester/PU | Open zip closure | Not suitable for persons under 15,Brand new | Completeness: Box,images\shoulder\primary\Crybaby  Powerpuff Girls Series Shoulder Bag_primary.jpg,images\shoulder\hover\Crybaby  Powerpuff Girls Series Shoulder Bag_hover.jpg
COACH,CP101 Penelope Leather Shoulder Bag Dark Stone,IDR 4.000.000,,No discount,https://www.banananina.co.id/cp101-penelope-leather-shoulder-bag-dark-stone.html,https://media.banananina.id/catalog/product/0/1/01068433_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01068433_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,cp101-penelope-leather-shoulder-bag-dark-stone,BRAND NEW,"Made of smooth leather. The bag features a double magnetic closure that opens to fabric lining with one zip pocket, adjustable strap.",Made In Cambodia | Serial Number : CP101 | Gold Tone Hardware | Double Magnetic Closure | Fabric Lining | One Zip Pocket | Adjustable Strap | Coach Metal Logo Lettering,New With Tag,images\shoulder\primary\CP101 Penelope Leather Shoulder Bag Dark Stone_primary.jpg,images\shoulder\hover\CP101 Penelope Leather Shoulder Bag Dark Stone_hover.jpg
KATE SPADE,Hudson Leather Shoulder Bag North Star,IDR 3.800.000,,No discount,https://www.banananina.co.id/hudson-leather-shoulder-bag-north-star.html,https://media.banananina.id/catalog/product/0/1/01077273_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01077273_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,hudson-leather-shoulder-bag-north-star,BRAND NEW,"Made of pebble leather. The bag features a magnetic closure that opens to jacquard lining with interior one middle zip pocket, one slip pocket and one eksterior front zip pocket",Made in india | Style number KF863 | Light Gold tone hardware | Pebbled leather | Magnetic closure | Jacquard lining | Interior 1 middle zip pocket | Interior 1 slip pocket | Adjustable and removable long strap | Kate spade metal logo lettering,Brand new,images\shoulder\primary\Hudson Leather Shoulder Bag North Star_primary.jpg,images\shoulder\hover\Hudson Leather Shoulder Bag North Star_hover.jpg
MICHAEL KORS,Signature Parker Medium Shoulder Bag Brown Acorn,IDR 3.130.000,,No discount,https://www.banananina.co.id/signature-parker-medium-shoulder-bag-brown-acorn.html,https://media.banananina.id/catalog/product/0/1/01087112_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01087112_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-parker-medium-shoulder-bag-brown-acorn,BRAND NEW,"Made of coated canvas. The bag features a flap with magnetic closure that opens to polyester lining with one slip pocket, one zip pocket, exterior one slip pocket at back, removable shoulder strap, removable chain strap.",Made In Bangladesh | Serial Number : 30F2G7PC6B | Gold-Tone Hardware | Flap with Magnetic Closure | Polyester Lining | One Slip Pocket | One Zip Pocket | One Slip Pocket at Back | Removable Shoulder Strap | Removable Chain Strap,New With Tag | Completeness: Shoulder Strap,images\shoulder\primary\Signature Parker Medium Shoulder Bag Brown Acorn_primary.jpg,images\shoulder\hover\Signature Parker Medium Shoulder Bag Brown Acorn_hover.jpg
KATE SPADE,Lena Colorblock Triple Compartment Shoulder Bag Light Sand,IDR 3.600.000,,No discount,https://www.banananina.co.id/lena-colorblock-triple-compartment-shoulder-bag-light-sand.html,https://media.banananina.id/catalog/product/0/1/01089358_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01089358_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,lena-colorblock-triple-compartment-shoulder-bag-light-sand,BRAND NEW,"Made of pebble leather with logo polyester lining interior. The bag features an open button magnetic closure, gold tone hardware, one center zip pocket, two slip pockets, and one zip pocket.",Made in Cambodia | Style number : KH439 | Open button magnetic closure | Gold tone hardware | Metal logo lettering at top center | Four protective metal feet at base,Brand new,images\shoulder\primary\Lena Colorblock Triple Compartment Shoulder Bag Light Sand_primary.jpg,images\shoulder\hover\Lena Colorblock Triple Compartment Shoulder Bag Light Sand_hover.jpg
COACH,CO996 Aria Leather Shoulder Bag Chalk,IDR 4.200.000,,No discount,https://www.banananina.co.id/co996-aria-leather-shoulder-bag-chalk-127903.html,https://media.banananina.id/catalog/product/0/1/01083105_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01083105_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,co996-aria-leather-shoulder-bag-chalk-127903,BRAND NEW,"Made of pebble leather. The bag features a zip closure that opens to fabric lining with one slip pocket, removable shoulder strap, adjustable/removable long strap.",Made In Vietnam | Serial Number : CO996 | Gold-Tone Hardware | Zip Closure | Fabric Lining | One Slip Pocket | Removable Shoulder Strap | Adjustable/Removable Strap | Coach Metal Logo Lettering,New With Tag,images\shoulder\primary\CO996 Aria Leather Shoulder Bag Chalk_primary.jpg,images\shoulder\hover\CO996 Aria Leather Shoulder Bag Chalk_hover.jpg
MICHAEL KORS,Signature Lyra Small Pouchette Light Denim,IDR 2.750.000,,No discount,https://www.banananina.co.id/signature-lyra-small-pouchette-light-denim.html,https://media.banananina.id/catalog/product/0/1/01088563_d.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,https://media.banananina.id/catalog/product/0/1/01088563_m.jpg?v=02aba98ffebc7848559dbd36b6e7db46&updated=2024-12-08,signature-lyra-small-pouchette-light-denim,BRAND NEW,"Signature coated cotton fabric with logo polyester lining interior. The bag features an open button magnetic and zip closure, silver tone hardware, one slip pocket as well as one handle.",Made in Vietnam | Style number : 35T4S1YC1C | Open button magnetic and zip closure | Silver tone hardware,Brand new,images\shoulder\primary\Signature Lyra Small Pouchette Light Denim_primary.jpg,images\shoulder\hover\Signature Lyra Small Pouchette Light Denim_hover.jpg
